SecurityIssuerId,SecurityIssuerCode,SecurityIssuerDesc,IssuerCountryId,DomicileCountryId,OverrideRiskCountryId,RiskCountryId,CountryId,OverrideRiskCurrencyId,RiskCurrencyId,OverrideGICsSubIndustryId,GICSSubIndustryId,BbergCompanyId,ActiveYN,PrimarySecurityId,OverrideNotes,LastModifiedBy,LastModifiedOn,RiskApprovedBy,RiskApprovedOn,OpsApprovedOn,OpsApprovedBy,RestrictedYN,RestrictionChangedBy,RestrictionChangedOn,RestrictionChangeNotes,CompanyDescFull
2,AAP US,Advance Auto Parts Inc,236,236,NULL,236,236,NULL,32,NULL,25504050,368234,0,NULL,NULL,SecurityResove,2010-12-02 15:57:00.477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,ADS US,Alliance Data Systems Corp,236,236,NULL,236,236,NULL,32,NULL,45102020,901998,0,NULL,NULL,SecurityResove,2010-12-02 16:41:08.757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,ADSK US,Autodesk Inc,236,236,NULL,236,236,NULL,32,NULL,45103010,101697,0,5,NULL,SecSetup,2010-12-02 16:43:31.463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,ADTN US,ADTRAN Inc,236,236,NULL,236,236,NULL,32,NULL,45201020,154473,0,6,NULL,SecSetup,2010-12-02 16:43:52.067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,BBBB US,Blackboard Inc,236,236,NULL,236,236,NULL,32,NULL,45103010,971901,0,7,NULL,SecSetup,2010-12-02 16:43:52.983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,BEAV US,BE Aerospace Inc,236,236,NULL,236,236,NULL,32,NULL,20101010,102381,0,8,NULL,SecSetup,2010-12-02 16:43:54.150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,BID US,Sotheby's,236,236,NULL,236,236,NULL,32,NULL,25302020,101366,0,9,NULL,SecSetup,2010-12-02 16:43:55.283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,BKE US,Buckle Inc/The,236,236,NULL,236,236,NULL,32,NULL,25504010,102456,0,10,NULL,SecSetup,2010-12-02 16:43:56.163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,BRK/A US,Berkshire Hathaway Inc,236,236,NULL,236,236,NULL,32,NULL,40301040,100193,0,11,NULL,SecSetup,2011-09-19 11:49:26.397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,C US,Citigroup Inc,236,236,NULL,236,236,NULL,32,NULL,40201020,101214,0,12,NULL,SecSetup,2010-12-02 16:43:57.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,CAT US,Caterpillar Inc,236,236,NULL,236,236,NULL,32,NULL,20106010,100285,0,13,NULL,SecSetup,2010-12-02 16:43:58.817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13,CBS US,CBS Corp,236,236,NULL,236,236,NULL,32,NULL,25401020,107674,0,14,NULL,SecSetup,2010-12-02 16:44:00.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14,CCE US,Coca-Cola Enterprises Inc,236,236,NULL,236,236,NULL,32,NULL,30201030,100354,0,NULL,,\jherr,2011-11-03 14:57:38.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,CCI US,Crown Castle International Cor,236,236,NULL,236,236,NULL,32,NULL,50102010,307493,0,16,NULL,SecSetup,2010-12-02 16:44:02.200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,CCK US,Crown Holdings Inc,236,236,NULL,236,236,NULL,32,NULL,15103010,100412,0,17,NULL,SecSetup,2010-12-02 16:44:03.187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,CHD US,Church & Dwight Co Inc,236,236,NULL,236,236,NULL,32,NULL,30301010,100324,0,18,NULL,SecSetup,2010-12-02 16:44:03.980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,CI US,CIGNA Corp,236,236,NULL,236,236,NULL,32,NULL,35102030,100326,0,19,NULL,SecSetup,2010-12-02 16:44:04.923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,CL US,Colgate-Palmolive Co,236,236,NULL,236,236,NULL,32,NULL,30301010,100359,0,20,NULL,SecSetup,2010-12-02 16:44:05.997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,COH US,Coach Inc,236,236,NULL,236,236,NULL,32,NULL,25203010,1182041,0,21,NULL,SecSetup,2010-12-02 16:44:07.167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,COLM US,Columbia Sportswear Co,236,236,NULL,236,236,NULL,32,NULL,25203010,219874,0,22,NULL,SecSetup,2010-12-02 16:44:08.180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,COST US,Costco Wholesale Corp,236,236,NULL,236,236,NULL,32,NULL,30101040,101758,0,23,NULL,SecSetup,2010-12-02 16:44:09.200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,CREE US,Cree Inc,236,236,NULL,236,236,NULL,32,NULL,45301020,116934,0,24,NULL,SecSetup,2010-12-02 16:44:10.283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,CRI US,Carter's Inc,236,236,NULL,236,236,NULL,32,NULL,25203010,376102,0,25,NULL,SecSetup,2010-12-02 16:44:11.380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25,CSIQ US,Canadian Solar Inc,236,15,NULL,15,15,NULL,32,NULL,45301020,11162837,0,26,NULL,SecSetup,2010-12-02 16:44:12.520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,CSTR US,Coinstar Inc,236,236,NULL,236,236,NULL,32,NULL,25302020,139674,0,27,NULL,SecSetup,2010-12-02 16:44:13.890,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,DTV US,DIRECTV,236,236,NULL,236,236,NULL,32,NULL,25401025,8083075,0,28,NULL,SecSetup,2010-12-02 16:44:14.943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,ELUXB SS,Electrolux AB,75,75,NULL,75,75,NULL,27,NULL,25201040,115706,0,30,NULL,SecSetup,2010-12-02 16:44:16.667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,EMC US,EMC Corp/Massachusetts,236,236,NULL,236,236,NULL,32,NULL,45202020,100513,0,31,NULL,Marty,2011-12-05 09:26:03.883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,ESI US,ITT Educational Services Inc,236,236,NULL,236,236,NULL,32,NULL,25302010,159357,0,32,NULL,SecSetup,2010-12-02 16:44:18.767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,FAST US,Fastenal Co,236,236,NULL,236,236,NULL,32,NULL,20107010,103757,0,33,NULL,SecSetup,2010-12-02 16:44:19.843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,FICO US,Fair Isaac Corp,236,236,NULL,236,236,NULL,32,NULL,45103010,103869,0,34,NULL,SecSetup,2010-12-02 16:44:22.207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,FLIR US,FLIR Systems Inc,236,236,NULL,236,236,NULL,32,NULL,45203010,118977,0,35,NULL,SecSetup,2010-12-02 16:44:23.210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,FLO US,Flowers Foods Inc,236,236,NULL,236,236,NULL,32,NULL,30202030,1745630,0,36,NULL,SecSetup,2010-12-02 16:44:24.157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,FRO US,Frontline Ltd/Bermuda,236,9,NULL,9,9,NULL,32,NULL,10102040,111886,0,37,NULL,SecSetup,2010-12-31 09:03:47.213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,FSLR US,First Solar Inc,236,236,NULL,236,236,NULL,32,NULL,45301020,10892987,0,NULL,,\tom,2011-06-20 12:06:24.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,GMCR US,Green Mountain Coffee Roasters,236,236,NULL,236,236,NULL,32,NULL,30202030,119991,0,39,NULL,SecSetup,2010-12-02 16:44:27.553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,GPC US,Genuine Parts Co,236,236,NULL,236,236,NULL,32,NULL,25501010,100649,0,40,NULL,SecSetup,2010-12-02 16:44:28.320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,GPN US,Global Payments Inc,236,236,NULL,236,236,NULL,32,NULL,45102020,1184405,0,41,NULL,SecSetup,2010-12-02 16:44:30.833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,GPS US,Gap Inc/The,236,236,NULL,236,236,NULL,32,NULL,25504010,100625,0,42,NULL,SecSetup,2010-12-02 16:44:31.997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,GR US,Goodrich Corp,236,236,NULL,236,236,NULL,32,NULL,20101010,100667,0,43,NULL,SecSetup,2010-12-02 16:44:32.793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,HD US,Home Depot Inc,236,236,NULL,236,236,NULL,32,NULL,25504030,100743,0,44,NULL,SecSetup,2010-12-02 16:44:33.963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,HK US,Petrohawk Energy Corp,236,236,NULL,236,236,NULL,32,NULL,10102020,852152,0,45,NULL,SecSetup,2010-12-02 16:44:35.273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,HRB US,H&R Block Inc,236,236,NULL,236,236,NULL,32,NULL,25302020,100208,0,48,NULL,SecSetup,2010-12-02 16:44:37.517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,HRS US,Harris Corp,236,236,NULL,236,236,NULL,32,NULL,45201020,100710,0,49,NULL,SecSetup,2010-12-02 16:44:38.583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,IDMCQ US,IndyMac Bancorp Inc,236,236,NULL,236,236,NULL,32,NULL,40102010,100401,0,50,NULL,SecSetup,2010-12-02 16:44:39.200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,INTU US,Intuit Inc,236,236,NULL,236,236,NULL,32,NULL,45103010,116632,0,51,NULL,SecSetup,2010-12-02 16:44:40.923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,IVZ US,Invesco Ltd,236,236,NULL,236,236,NULL,32,NULL,40203010,111785,0,52,NULL,SecSetup,2010-12-02 16:44:41.843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,JNY US,Jones Group Inc/The,236,236,NULL,236,236,NULL,32,NULL,25203010,100830,0,53,NULL,SecSetup,2010-12-02 16:44:42.680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,KMB US,Kimberly-Clark Corp,236,236,NULL,236,236,NULL,32,NULL,30301010,100853,0,54,NULL,SecSetup,2010-12-02 16:44:43.777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,CTRW US,Contran Corp,236,236,NULL,236,236,NULL,32,NULL,NULL,313603,0,56,NULL,SecSetup,2010-12-02 16:44:44.760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,LEHMQ US,Lehman Brothers Holdings Inc,236,236,NULL,236,236,NULL,32,NULL,40203020,132368,0,57,NULL,SecSetup,2010-12-02 16:44:45.527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,LTM US,Life Time Fitness Inc,236,236,NULL,236,236,NULL,32,NULL,25301030,8762492,0,58,NULL,SecSetup,2010-12-02 16:44:46.380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,LULU US,Lululemon Athletica Inc,236,15,NULL,15,15,NULL,32,NULL,25203010,11891475,0,59,NULL,SecSetup,2010-12-02 16:44:47.470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,MAR US,Marriott International Inc/DE,236,236,NULL,236,236,NULL,32,NULL,25301020,313673,0,60,NULL,SecSetup,2010-12-02 16:44:49.123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,MD US,Mednax Inc,236,236,NULL,236,236,NULL,32,NULL,35102015,171152,0,61,NULL,SecSetup,2010-12-02 16:44:49.930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,ALBK ID,Allied Irish Banks PLC,35,35,NULL,35,35,NULL,11,NULL,40101010,100041,0,NULL,NULL,SecSetup,2010-12-02 16:44:51.750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,NVR US,NVR Inc,236,236,NULL,236,236,NULL,32,NULL,25201030,105807,0,64,NULL,SecSetup,2010-12-02 16:44:52.323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,NWL US,Newell Rubbermaid Inc,236,236,NULL,236,236,NULL,32,NULL,25201050,101065,0,65,NULL,SecSetup,2010-12-02 16:44:53.690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,OC US,Owens Corning,236,236,NULL,236,236,NULL,32,NULL,20102010,11089797,0,66,NULL,SecSetup,2010-12-02 16:44:55.090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,OXY US,Occidental Petroleum Corp,236,236,NULL,236,236,NULL,32,NULL,10102010,101106,0,67,NULL,SecSetup,2010-12-02 16:44:57.903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,PBI US,Pitney Bowes Inc,236,236,NULL,236,236,NULL,32,NULL,20201060,101187,0,68,NULL,SecSetup,2010-12-02 16:44:58.803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,PCAR US,PACCAR Inc,236,236,NULL,236,236,NULL,32,NULL,20106010,101754,0,69,NULL,SecSetup,2010-12-02 16:45:00.040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,PG US,Procter & Gamble Co/The,236,236,NULL,236,236,NULL,32,NULL,30301010,101215,0,70,NULL,SecSetup,2010-12-02 16:45:01.013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,PGR US,Progressive Corp/The,236,236,NULL,236,236,NULL,32,NULL,40301040,101216,0,71,NULL,SecSetup,2010-12-02 16:45:01.777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,PLCE US,Childrens Place Retail Stores,236,236,NULL,236,236,NULL,32,NULL,25504010,196082,0,72,NULL,SecSetup,2010-12-02 16:45:02.917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,PVH US,Phillips-Van Heusen Corp,236,236,NULL,236,236,NULL,32,NULL,25203010,101175,0,73,NULL,SecSetup,2010-12-02 16:45:03.977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,PWER US,Power-One Inc,236,236,NULL,236,236,NULL,32,NULL,45203015,225997,0,74,NULL,SecSetup,2010-12-02 16:45:05.117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,QEP US,QEP Resources Inc,236,236,NULL,236,236,NULL,32,NULL,10102020,819295,0,75,NULL,SecSetup,2010-12-02 16:45:06.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,RRC US,Range Resources Corp,236,236,NULL,236,236,NULL,32,NULL,10102020,105106,0,76,NULL,SecSetup,2010-12-02 16:45:07.560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,SBAC US,SBA Communications Corp,236,236,NULL,236,236,NULL,32,NULL,50102010,319218,0,77,NULL,SecSetup,2010-12-02 16:45:08.743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,SCHL US,Scholastic Corp,236,236,NULL,236,236,NULL,32,NULL,25401040,106702,0,78,NULL,SecSetup,2010-12-02 16:45:09.787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,SHW US,Sherwin-Williams Co/The,236,236,NULL,236,236,NULL,32,NULL,15101050,101341,0,79,NULL,SecSetup,2010-12-02 16:45:11.307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,SLE US,Sara Lee Corp,236,236,NULL,236,236,NULL,32,NULL,30202030,101312,0,80,NULL,rahul,2011-08-16 15:32:27.287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,STRA US,Strayer Education Inc,236,236,NULL,236,236,NULL,32,NULL,25302010,187351,0,81,NULL,SecSetup,2010-12-02 16:45:13.440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,SYK US,Stryker Corp,236,236,NULL,236,236,NULL,32,NULL,35101010,101770,0,82,NULL,SecSetup,2010-12-02 16:45:14.530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,TFM US,Fresh Market Inc/The,236,236,NULL,236,236,NULL,32,NULL,30101030,10834131,0,83,NULL,SecSetup,2010-12-02 16:45:15.497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,TGT US,Target Corp,236,236,NULL,236,236,NULL,32,NULL,25503020,100436,0,84,NULL,SecSetup,2010-12-02 16:45:16.640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,TIF US,Tiffany & Co,236,236,NULL,236,236,NULL,32,NULL,25504040,101473,0,85,NULL,SecSetup,2010-12-02 16:45:18.013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,TJX US,TJX Cos Inc,236,236,NULL,236,236,NULL,32,NULL,25504010,101481,0,86,NULL,SecSetup,2010-12-02 16:45:19.043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,TSS US,Total System Services Inc,236,236,NULL,236,236,NULL,32,NULL,45102020,101492,0,87,NULL,SecSetup,2010-12-02 16:45:19.820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,TWC US,Time Warner Cable Inc,236,236,NULL,236,236,NULL,32,NULL,25401025,968558,0,88,NULL,SecSetup,2010-12-02 16:45:20.800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,URBN US,Urban Outfitters Inc,236,236,NULL,236,236,NULL,32,NULL,25504010,126303,0,89,NULL,SecSetup,2010-12-02 16:45:21.837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,VMI US,Valmont Industries Inc,236,236,NULL,236,236,NULL,32,NULL,20106020,107624,0,90,NULL,SecSetup,2010-12-02 16:45:22.860,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,WFMI US,Whole Foods Market Inc,236,236,NULL,236,236,NULL,32,NULL,30101030,107823,0,91,NULL,SecSetup,2010-12-02 16:45:24.077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,WHR US,Whirlpool Corp,236,236,NULL,236,236,NULL,32,NULL,25201040,101655,0,92,NULL,rahul,2011-11-02 11:11:24.807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,WMS US,WMS Industries Inc,236,236,NULL,236,236,NULL,32,NULL,25301010,101670,0,93,NULL,SecSetup,2010-12-02 16:45:26.077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,WPO US,Washington Post Co/The,236,236,NULL,236,236,NULL,32,NULL,25401040,101624,0,94,NULL,SecSetup,2010-12-02 16:45:26.510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,WU US,Western Union Co/The,236,236,NULL,236,236,NULL,32,NULL,45102020,263496,0,95,NULL,SecSetup,2010-12-02 16:45:27.693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,YUM US,Yum! Brands Inc,236,236,NULL,236,236,NULL,32,NULL,25301040,302359,0,96,NULL,SecSetup,2010-12-02 16:45:28.763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,ASSAB SS,Assa Abloy AB,75,75,NULL,75,75,NULL,27,NULL,20102010,153873,0,NULL,,\rahul,2011-05-16 18:40:14.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,AKZA NA,Akzo Nobel NV,56,56,NULL,56,56,NULL,11,NULL,15101020,115648,0,104,NULL,SecSetup,2010-12-08 17:50:54.763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96,ALFA SS,Alfa Laval AB,75,75,NULL,75,75,NULL,27,NULL,20106020,215856,0,106,NULL,SecSetup,2010-12-08 17:53:55.420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,APOL US,Apollo Group Inc,236,236,NULL,236,236,NULL,32,NULL,25302010,154705,0,107,NULL,SecSetup,2010-12-08 17:54:03.400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,BBT US,BB&T Corp,236,236,NULL,236,236,NULL,32,NULL,40101015,101372,0,108,NULL,SecSetup,2010-12-08 17:54:05.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,CIEL3 BZ,Cielo SA,11,11,NULL,11,11,NULL,35,NULL,45102020,11480523,0,109,NULL,SecSetup,2010-12-08 17:54:06.823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,CFR VX,Cie Financiere Richemont SA,76,76,NULL,76,76,NULL,6,NULL,25203010,117896,0,111,,\tom,2011-03-29 17:08:29.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,CMG US,Chipotle Mexican Grill Inc,236,236,NULL,236,236,NULL,32,NULL,25301040,7344718,0,112,NULL,SecSetup,2010-12-08 17:54:11.800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,CBK GR,Commerzbank AG,28,28,NULL,28,28,NULL,11,NULL,40101010,115684,0,114,NULL,rahul,2011-05-27 15:00:05.727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,CPX US,Complete Production Services I,236,236,NULL,236,236,NULL,32,NULL,10101020,9908447,0,115,NULL,SecSetup,2010-12-08 17:54:16.733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,MAERSKB DC,AP Moller - Maersk A/S,22,22,NULL,22,22,NULL,9,NULL,20303010,136124,0,117,NULL,SecSetup,2010-12-08 17:54:20.013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,DVN US,Devon Energy Corp,236,236,NULL,236,236,NULL,32,NULL,10102020,823748,0,118,NULL,SecSetup,2010-12-08 17:54:21.513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,EAD FP,European Aeronautic Defence an,27,56,NULL,56,56,NULL,11,NULL,20101010,876285,0,120,NULL,SecSetup,2010-12-08 17:54:24.337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,STERV FH,Stora Enso OYJ,26,26,NULL,26,26,NULL,11,NULL,15105020,180739,0,122,NULL,SecSetup,2010-12-08 17:54:26.800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,F US,Ford Motor Co,236,236,NULL,236,236,NULL,32,NULL,25102010,100602,0,123,NULL,SecSetup,2010-12-08 17:54:28.030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,FXJ AU,Fairfax Media Ltd,3,3,NULL,3,3,NULL,3,NULL,25401040,112862,0,125,NULL,SecSetup,2010-12-08 17:54:31.487,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,GAM SW,GAM Holding AG,76,76,NULL,76,76,NULL,6,NULL,40203010,116653,0,127,NULL,SecSetup,2010-12-08 17:54:34.440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,GM US,General Motors Co,236,236,NULL,236,236,NULL,32,NULL,25102010,16632863,0,128,NULL,SecSetup,2010-12-08 17:54:35.537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,303 HK,VTech Holdings Ltd,30,30,NULL,30,30,NULL,16,NULL,45201020,112477,0,130,NULL,SecSetup,2010-12-08 17:54:36.460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,PRCH CH,People's Republic of China,17,17,NULL,17,17,NULL,36,NULL,NULL,191008,0,132,NULL,SecSetup,2011-07-25 09:00:13.850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,HRTP3 BZ,HRT Participacoes em Petroleo,11,11,NULL,11,11,NULL,35,NULL,10102020,20377295,0,133,NULL,SecSetup,2010-12-08 17:54:39.297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,HUN US,Huntsman Corp,236,236,NULL,236,236,NULL,32,NULL,15101020,9188256,0,NULL,,\tom,2011-06-20 12:12:25.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,ABI BB,Anheuser-Busch InBev NV,8,8,NULL,8,8,NULL,11,NULL,30201010,180593,0,NULL,,\rahul,2011-05-17 09:24:53.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
